function	W1_CLT_1_tags	W1_CLT_2_tags	W1_CLT_3_tags	W1_CLT_4_tags	W1_CLT_5_tags	W1_DSS_1_tags	W1_DSS_2_tags	W1_DSS_3_tags	W1_DSS_4_tags	W1_DSS_5_tags	W1_LbGP_1_tags	W1_LbGP_2_tags	W1_LbGP_3_tags	W1_LbGP_4_tags	W1_LbGP_5_tags	W2_CLT_1_tags	W2_CLT_2_tags	W2_CLT_3_tags	W2_CLT_4_tags	W2_CLT_5_tags	W2_DSS_1_tags	W2_DSS_2_tags	W2_DSS_3_tags	W2_DSS_4_tags	W2_DSS_5_tags	W2_LbGP_1_tags	W2_LbGP_2_tags	W2_LbGP_3_tags	W2_LbGP_4_tags	W2_LbGP_5_tags	W3_CLT_1_tags	W3_CLT_2_tags	W3_CLT_3_tags	W3_CLT_4_tags	W3_CLT_5_tags	W3_DSS_1_tags	W3_DSS_2_tags	W3_DSS_3_tags	W3_DSS_4_tags	W3_DSS_5_tags	W3_LbGP_1_tags	W3_LbGP_2_tags	W3_LbGP_3_tags	W3_LbGP_4_tags	W3_LbGP_5_tags
2.3.1.41-RXN	199.0	179.17000000000004	158.32999999999996	222.67	144.67000000000004	7633.0	8952.0	5846.17	10000.5	654.17	2547.33	6669.17	16008.33	7793.0	13143.83	127.0	161.5	2860.83	116.83	1803.5	9564.17	8385.83	9659.5	8480.33	2980.17	926.0	601.0	3508.33	370.83	2676.5	60.67	81.0	138.67	101.0	141.67	228.0	145.0	97.67	175.33	192.83	210.33	132.67	121.83	142.0	218.5
2.3.1.89-RXN	8622.5	22140.0	5464.0	3551.0	1645.0	2372.5	1451.0	1012.25	2291.75	669.75	5241.75	983.0	1304.5	3473.75	1557.0	7036.0	13551.75	1541.5	12100.5	2734.25	128.75	2116.0	350.75	1386.25	1416.25	6691.5	4492.25	6519.5	1136.25	7329.75	4385.0	13103.5	1318.75	8653.75	286.5	2997.75	1321.75	6559.0	482.25	484.75	2305.0	757.5	3068.25	3527.5	6998.5
2.3.2.10-RXN	381.5	13.0	212.0	1526.0	14.0	176.5	94.0	73.25	166.75	7.75	121.75	395.0	411.5	541.75	356.0	464.0	290.75	705.5	253.5	1439.25	6.75	9.0	16.75	6.25	8.25	1548.5	643.25	24.5	39.25	10.75	850.0	4158.5	186.75	105.75	31.5	17.75	90.75	842.0	16.25	17.75	225.0	221.5	752.25	808.5	914.5
2.4.1.129-RXN	8840.0	22577.67	6952.33	6644.67	1898.67	9274.0	10065.0	1642.67	11336.0	2012.67	6880.33	5060.67	4279.33	6752.0	5145.33	13263.0	13410.0	13196.33	20557.33	13723.0	323.67	2978.33	853.0	2782.33	3425.67	7511.0	7690.0	7907.33	3931.33	8915.0	4352.67	9292.0	5849.67	8692.0	2448.67	3259.0	2197.0	6495.67	3174.33	685.33	3737.33	1622.67	5708.33	2946.0	9197.0
2.4.1.211-RXN	445.0	325.0	1604.0	4473.0	175.0	333.0	103.0	312.0	177.0	1277.0	300.0	2031.0	104.0	616.0	79.0	6625.0	45.0	9601.0	8641.0	10695.0	56.0	51.0	44.0	85.0	1846.0	1730.0	3574.0	1241.0	2694.0	1401.0	810.0	337.0	4706.0	132.0	2183.0	171.0	937.0	762.0	2698.0	170.0	1643.0	1077.0	3383.0	219.0	3106.0
2.4.1.52-RXN	8241.0	22127.0	5252.0	2025.0	1631.0	2196.0	1357.0	939.0	2125.0	662.0	5120.0	588.0	893.0	2932.0	1201.0	6572.0	13261.0	836.0	11847.0	1295.0	122.0	2107.0	334.0	1380.0	1408.0	5143.0	3849.0	6495.0	1097.0	7319.0	3535.0	8945.0	1132.0	8548.0	255.0	2980.0	1231.0	5717.0	466.0	467.0	2080.0	536.0	2316.0	2719.0	6084.0
2.4.1.83-RXN	5796.5	1877.75	5650.5	11542.5	1477.0	5598.5	19795.5	9298.75	22435.25	3300.25	10776.0	6858.75	21589.0	16067.0	23949.25	10363.5	1744.25	10437.75	9522.25	11989.25	19364.75	18070.75	21171.75	21787.0	7748.25	3854.5	7240.5	7351.0	6220.25	4801.75	2726.5	1076.0	10626.5	2999.5	6632.5	20310.5	2385.5	1354.5	3759.0	35340.25	4813.5	7693.0	9829.75	9502.0	8401.25
2.5.1.19-RXN	8257.17	1432.09	4833.41	13194.75	1069.0	10892.92	22154.0	16065.25	24927.5	4925.5	12611.83	9772.42	23558.83	17272.5	24379.41	12520.17	3649.42	14639.25	11920.33	15682.33	21585.09	21765.58	26708.75	23861.66	9636.84	6608.08	7689.67	5931.41	5449.33	4448.5	3392.5	8086.08	8987.09	2480.08	6051.0	15390.5	2212.67	2378.5	4406.0	23567.0	4063.25	5738.25	14075.75	8290.5	9025.67
2.5.1.39-RXN	2814.67	167.34	316.66	3067.0	114.0	6861.67	8794.0	9447.0	9939.0	1734.0	3211.33	2577.67	3953.33	4493.0	5116.66	2339.67	121.67	3183.0	608.33	1910.33	6240.34	7464.33	9662.0	6662.66	1439.34	699.33	861.67	230.66000000000003	206.33	241.0	149.0	948.33	158.33999999999997	102.33	124.0	180.0	111.67	90.0	80.0	153.0	125.0	266.0	739.0	2023.0	854.67
2.5.1.64-RXN	5479.17	930.34	2324.41	6582.75	752.0	9272.42	18553.5	12576.75	20826.5	2600.5	8177.58	3934.67	11514.33	11071.25	14732.16	4193.67	956.92	3576.0	1037.08	2539.83	13540.09	14582.83	17929.75	15722.91	3688.34	1689.58	2611.42	2451.41	1911.83	1321.0	1094.0	1300.08	3086.84	1513.83	2316.0	10219.75	806.92	366.0	569.25	17702.0	1661.25	3543.25	3934.25	6631.0	3449.42
2.6.1.22-RXN	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
2.6.1.37-RXN	2664.5	763.0	2007.75	3515.75	638.0	2410.75	9759.5	3129.75	10887.5	866.5	4966.25	1357.0	7561.0	6578.25	9615.5	1854.0	835.25	393.0	428.75	629.5	7299.75	7118.5	8267.75	9060.25	2249.0	990.25	1749.75	2220.75	1705.5	1080.0	945.0	351.75	2928.5	1411.5	2192.0	10039.75	695.25	276.0	489.25	17549.0	1536.25	3277.25	3195.25	4608.0	2594.75
2.6.1.57-RXN	2464.5	275.67	970.33	2247.67	208.67	7588.5	11929.0	840.9200000000002	12474.75	831.42	5051.08	4134.67	8859.83	6494.75	8794.33	1737.0	2722.75	4170.83	2287.83	4145.25	3425.42	4169.33	4617.75	5789.58	2869.92	3682.5	1604.25	741.83	868.58	680.75	1469.67	6423.5	1142.42	801.75	1497.17	5047.75	439.75	1226.67	1066.58	5671.08	675.3299999999998	1066.17	6711.58	1381.5	2371.5
2.6.1.82-RXN	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
2.7.1.148-RXN	16498.17	23559.09	10085.41	15219.75	2700.0	13088.92	23511.0	17004.25	27052.5	5587.5	17731.83	10360.42	24451.83	20204.5	25580.41	19092.17	16910.42	15475.25	23767.33	16977.33	21707.09	23872.58	27042.75	25241.66	11044.84	11751.08	11538.67	12426.41	6546.33	11767.5	6927.5	17031.08	10119.09	11028.08	6306.0	18370.5	3443.67	8095.5	4872.0	24034.0	6143.25	6274.25	16391.75	11009.5	15109.67
2.7.1.156-RXN	3544.17	608.09	2088.66	8076.0	384.0	10030.67	18814.5	15583.25	21463.25	4119.25	9006.83	8053.42	17950.33	13949.5	19423.91	9160.17	301.42	13039.75	9500.08	13020.58	18281.59	18388.08	22538.25	19364.16	6911.59	3531.33	5059.67	5324.16	3397.58	3938.75	1102.5	1428.83	5266.84	512.8299999999998	2980.5	10309.0	1249.67	989.5	3213.5	17910.25	2150.0	1598.5	4513.25	2769.0	4443.42
2.7.1.69-RXN	86487.67	201170.37	53499.63000000001	43495.03	16146.03	90762.67	105955.0	23219.53	118762.5	11209.53	70889.8	38421.7	56082.3	71248.5	63498.63000000001	75760.67	128015.17	53608.97	122961.3	56195.83	15318.87	40631.3	25406.5	40018.13000000001	22964.87	72935.33	49300.17	62805.63000000001	15806.8	70325.5	42567.03	127975.33	18912.870000000006	79699.83	7923.03	38164.5	13936.17	61611.03	9307.47	16348.47	23738.97	10139.03	44472.47	36000.0	70824.67
2.7.1.90-RXN	3068.5	802.75	2250.75	5079.75	678.0	3031.25	10027.0	5930.25	11537.5	1164.5	5631.5	3865.75	14335.5	9414.5	14610.75	2348.5	1154.75	1149.25	706.0	2104.0	12015.75	10910.25	12876.75	12648.0	3661.5	2682.75	2560.0	3913.75	1860.0	2331.5	1821.5	4545.75	3178.75	1561.75	2289.0	10117.5	844.0	1158.5	588.0	17639.0	1859.25	3560.25	4003.75	5483.5	3615.0
2.7.13.3-RXN	67782.01000000001	75049.20999999999	47159.54	83131.94	10903.69	99597.76	174107.5	72946.19	191730.25	33973.94	101335.3	80479.2	167370.8	126572.0	169458.29	112984.01	68368.51000000001	138452.31	146554.55	145604.74	118123.71	126625.3	143900.0	145617.78999999998	74744.96	64649.24	67776.01000000001	60361.04	45412.05	55633.75	31103.69	69629.74	70857.45999999999	39481.74000000001	45871.19	111494.5	19793.01	32628.69	41807.81	148112.06	33945.06	32846.94	115410.31	39693.5	78341.26
2.7.3.9-RXN	14410.17	23220.01	9746.99	16285.67	2303.67	17312.17	22286.0	11850.92	24892.75	5781.42	13982.41	11362.34	13914.16	15151.75	15269.99	23898.67	16195.42	27391.83	32025.16	28740.58	9899.76	13842.66	14701.75	14002.24	9409.26	12984.83	13462.92	9949.49	7559.91	11042.75	6773.67	16990.83	11844.76	9716.08	6242.17	8549.75	3656.42	8557.67	7008.58	6631.08	6166.33	4022.17	16532.58	6561.5	15522.17
2.7.7.1-RXN	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
2.7.7.13-RXN	8270.34	962.09	2616.41	9892.41	775.66	5480.09	20055.0	27064.66	24044.75	5295.41	13963.75	5073.75	22796.0	17996.75	26346.41	6596.84	1005.34	1496.09	1757.5	1399.41	31474.34	31279.25	39474.0	32367.41	8410.59	2214.91	3563.09	6191.91	2334.75	3468.75	1371.16	2371.91	3624.34	1870.66	3092.16	20141.75	1061.59	560.16	1064.09	35345.59	2139.59	4045.41	5045.84	9165.0	4772.84
2.7.7.15-RXN	2922.67	130.67000000000002	357.3300000000001	3418.33	90.33	2508.67	9933.0	12152.33	11769.0	2478.33	6703.0	1467.0	8201.0	7835.0	10840.33	2438.67	123.67	628.6700000000002	766.0	557.33	13370.67	13734.0	17427.0	14380.33	3489.67	1019.33	1051.67	2243.33	448.0	1102.0	258.33000000000004	1046.33	485.67	324.33	721.33	9970.0	225.67	170.32999999999996	422.67	17619.67	394.67	450.33	1064.67	2475.0	1224.67
2.7.7.39-RXN	643.5	102.0	349.0	2024.0	83.0	2568.5	9838.0	3170.25	11030.75	825.75	5073.75	1726.0	7941.5	7087.75	9945.0	629.0	396.75	910.5	480.5	1819.25	7282.75	7099.0	8256.75	9041.25	2230.25	2506.5	1100.25	2208.5	421.25	1066.75	967.0	4266.5	525.75	339.75	639.5	9915.75	233.75	939.0	369.25	17532.75	509.0	415.5	1087.25	1268.5	1291.5
2.7.7.60-RXN	8803.67	1636.84	5138.41	14228.75	1233.0	16120.92	41815.5	24986.5	47138.75	6851.75	23059.33	14548.17	44981.83	32659.0	48196.66	12880.67	3890.17	15100.0	12398.08	16477.58	40846.34	39728.33	47781.0	45513.16	15485.09	8668.08	8770.67	11967.91	6328.58	7801.25	3653.0	8337.58	9728.59	2992.58	7332.5	35246.5	2556.67	2613.0	5194.5	58669.25	4729.25	6187.75	14802.0	9277.5	9885.42
2.7.7.8-RXN	8257.17	1432.09	4833.41	13194.75	1069.0	10892.92	22154.0	16065.25	24927.5	4925.5	12611.83	9772.42	23558.83	17272.5	24379.41	12520.17	3649.42	14639.25	11920.33	15682.33	21585.09	21765.58	26708.75	23861.66	9636.84	6608.08	7689.67	5931.41	5449.33	4448.5	3392.5	8086.08	8987.09	2480.08	6051.0	15390.5	2212.67	2378.5	4406.0	23567.0	4063.25	5738.25	14075.75	8290.5	9025.67
2.7.8.12-RXN	1208.0	351.0	2028.0	7525.0	203.0	686.0	291.0	458.5	510.5	1292.5	543.5	2821.0	927.0	1699.5	791.0	7553.0	626.5	11012.0	9148.0	13573.5	69.5	69.0	77.5	97.5	1862.5	4827.0	4860.5	1290.0	2772.5	1422.5	2510.0	8654.0	5079.5	343.5	2246.0	206.5	1118.5	2446.0	2730.5	205.5	2093.0	1520.0	4887.5	1836.0	4935.0
2.7.8.14-RXN	381.5	13.0	212.0	1526.0	14.0	176.5	94.0	73.25	166.75	7.75	121.75	395.0	411.5	541.75	356.0	464.0	290.75	705.5	253.5	1439.25	6.75	9.0	16.75	6.25	8.25	1548.5	643.25	24.5	39.25	10.75	850.0	4158.5	186.75	105.75	31.5	17.75	90.75	842.0	16.25	17.75	225.0	221.5	752.25	808.5	914.5
2.7.8.6-RXN	2310.5	150.0	874.0	2101.0	116.0	843.5	3324.0	449.25	3440.75	757.75	3590.75	1693.0	5577.5	3290.75	4929.0	1671.0	2618.75	1411.5	2218.5	2412.25	3279.75	3349.0	4142.75	4472.25	2698.25	3044.5	1337.25	570.5	728.25	485.75	1462.0	6413.5	1130.75	789.75	1486.5	4939.75	410.75	1210.0	1056.25	5622.75	661.0	1056.5	6702.25	1373.5	2364.5
2.7.9.3-RXN	599.0	450.67	1700.33	4619.67	267.67	7078.0	8708.0	703.6700000000002	9211.0	1350.67	1760.33	4472.67	3386.33	3820.0	3944.33	6691.0	149.0	12360.33	8710.33	12428.0	201.67	871.33	519.0	1402.33	2017.67	2368.0	3841.0	1412.33	2834.33	1596.0	817.67	347.0	4717.67	144.0	2193.67	279.0	966.0	778.67	2708.33	218.33	1657.33	1086.67	3392.33	227.0	3113.0
2.8.1.6-RXN	8320.67	1744.09	6225.41	16141.75	1230.0	11049.42	22163.0	16304.0	24937.75	6194.75	12790.08	11408.42	23251.33	17346.75	24102.41	18681.17	3403.67	23534.75	20307.83	24938.08	21634.34	21807.58	26736.0	23940.41	11474.59	6789.58	10620.42	7147.91	8104.08	5838.75	3352.5	4264.58	13506.34	2506.33	8202.5	15543.75	3058.92	2298.5	7087.75	23719.25	5481.25	6593.75	16706.5	7701.0	11217.17
2.9.1.1-RXN	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
2OXOGLUTDECARB-RXN	4743.67	304.3400000000001	978.66	3642.0	216.0	7528.67	12024.0	9823.0	13213.0	2484.0	6680.33	3875.67	9119.33	7242.0	9689.66	3546.67	2449.67	3889.0	2573.33	2883.33	9513.34	10804.33	13788.0	11128.66	4129.34	2195.33	1555.67	776.6600000000002	895.33	716.0	761.0	3203.33	1102.34	786.33	1579.0	5102.0	431.67	458.0	1120.0	5758.0	561.0	1101.0	6689.0	2588.0	2304.67
2PGADEHYDRAT-RXN	19443.34	23716.51	10473.74	18676.08	2816.33	16041.59	33617.5	31883.83	39304.75	8356.08	24978.33	13941.17	39015.83	30334.0	41059.99	21561.34	17062.84	16154.67	24557.08	17569.91	39787.01	41389.33	49062.0	43203.49	15938.76	12914.41	12757.34	16338.24	7109.58	14110.25	7212.33	18112.91	10668.26	11396.91	7092.83	28400.5	3727.34	8306.33	5377.17	41725.92	6635.92	6786.08	17512.67	13551.5	16440.09
2TRANSKETO-RXN	11852.67	2776.93	10960.07	34613.09	1901.34	27152.42	40490.0	23605.34	45326.75	9523.09	18128.24	26951.26	45218.99	32826.25	43405.57	34908.17	5503.67	52589.91	39296.99	58500.08	31496.68	31169.74	37059.0	33945.57	18367.93	21104.58	22495.92	13456.57	14238.74	11576.75	10140.84	29980.58	24189.18	3517.83	12909.84	16328.25	5651.42	8988.84	12766.91	24406.91	10341.91	10219.09	28117.16	13140.0	23141.67
3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN	7430.67	1094.09	3017.41	7195.75	880.0	10383.42	21957.0	15680.0	24583.75	3640.75	12190.08	7346.42	23043.33	16114.75	23944.41	5431.17	3313.67	4332.75	3025.83	3548.08	21522.34	21705.58	26648.0	23770.41	7782.59	3329.58	3472.42	4665.91	2716.08	3036.75	1732.5	3590.58	4094.34	2242.33	3836.5	15201.75	1184.92	774.5	1691.75	23379.25	2195.25	4439.75	9940.5	7263.0	5005.17
3-DEHYDROQUINATE-DEHYDRATASE-RXN	8257.17	1432.09	4833.41	13194.75	1069.0	10892.92	22154.0	16065.25	24927.5	4925.5	12611.83	9772.42	23558.83	17272.5	24379.41	12520.17	3649.42	14639.25	11920.33	15682.33	21585.09	21765.58	26708.75	23861.66	9636.84	6608.08	7689.67	5931.41	5449.33	4448.5	3392.5	8086.08	8987.09	2480.08	6051.0	15390.5	2212.67	2378.5	4406.0	23567.0	4063.25	5738.25	14075.75	8290.5	9025.67
3-DEHYDROQUINATE-SYNTHASE-RXN	10917.84	1473.76	5053.74	16115.08	1090.33	11009.59	22343.0	25120.58	25832.5	6585.83	14362.83	9908.42	24229.83	18561.5	25630.74	14793.84	3667.09	15062.92	12459.33	15859.66	27679.76	28409.58	35895.75	29206.99	10904.51	6669.41	8284.34	5990.74	5515.33	4494.5	3533.83	9024.41	9133.76	2570.41	6164.33	15462.5	2295.34	2451.83	4475.67	23671.67	4173.92	5994.58	14805.42	10305.5	9873.34
3-HYDROXYBUTYRYL-COA-DEHYDROGENASE-RXN	381.5	13.0	212.0	1526.0	14.0	176.5	94.0	73.25	166.75	7.75	121.75	395.0	411.5	541.75	356.0	464.0	290.75	705.5	253.5	1439.25	6.75	9.0	16.75	6.25	8.25	1548.5	643.25	24.5	39.25	10.75	850.0	4158.5	186.75	105.75	31.5	17.75	90.75	842.0	16.25	17.75	225.0	221.5	752.25	808.5	914.5
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	16293.17	23698.51	10000.74	13878.42	2804.67	20101.42	32195.5	20049.92	36403.0	5943.67	19613.91	14520.84	33685.66	25161.25	33728.99	18724.67	16752.42	17579.83	23606.91	17306.33	26555.26	28466.66	32093.25	30134.24	12612.51	10984.58	11329.42	14241.74	6762.66	13192.5	6111.67	12918.08	10007.51	10978.83	6350.67	18520.75	3439.92	7310.67	4948.58	24136.83	6030.58	6123.92	15705.08	10276.0	14307.92
3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN	4589.67	178.67000000000004	882.33	3495.33	123.33	783.67	3419.0	9431.33	4179.0	2410.33	5220.0	1434.0	5837.0	4038.0	5824.33	3480.67	2345.67	1129.67	2504.0	1150.33	9367.67	9984.0	13313.0	9811.33	3957.67	1557.33	1288.67	605.33	755.0	521.0	753.33	3193.33	1090.67	774.33	1568.33	4994.0	402.67	441.33	1109.67	5709.67	546.67	1091.33	6679.67	2580.0	2297.67
3-NUCLEOTID-RXN	438.5	241.42	264.33	682.67	187.67	9581.0	18522.5	6215.92	20381.25	1181.92	6955.83	5886.42	17175.33	12044.5	18093.58	261.5	238.75	3015.08	320.08	2148.25	12130.92	11693.08	13307.25	13933.83	3797.92	1740.0	891.0	4023.83	637.58	2491.75	151.17000000000004	153.5	414.17	290.5	684.17	10066.0	230.0	154.17000000000004	445.83	17635.58	396.33	265.17	400.58	535.0	489.75
3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN	462.0	377.01	288.99	440.01	278.01	20235.0	25815.0	1175.01	27102.0	221.01	4380.99	7325.01	9846.99	9612.0	11595.99	198.0	312.0	8277.99	207.99	5199.0	437.01	2460.99	1425.0	3951.99	515.01	1914.0	801.0	513.99	420.99	585.0	23.01	30.0	35.01	36.0	32.01	324.0	87.0	50.01000000000001	30.99	144.99	42.99	29.01	27.99	24.0	21.0
3-OXOACYL-ACP-REDUCT-RXN	30152.84	47299.01	22552.74	40693.08	5282.33	23026.09	45571.5	42695.58	54135.0	15532.33	37459.08	28606.67	60992.33	47406.75	61800.49	55323.34	30958.09	56406.67	71496.08	63534.66	56834.26	58364.83	67013.25	61127.74	29769.51	27771.91	32336.59	33342.740000000005	19634.33	30581.5	15007.33	32743.41	31277.01	20901.66	16850.33	42100.25	9056.09	18091.33	17169.42	60550.17	15992.92	12168.58	34560.42	18549.0	36451.09
3-OXOACYL-ACP-SYNTH-BASE-RXN	199.0	179.17000000000004	158.32999999999996	222.67	144.67000000000004	7633.0	8952.0	5846.17	10000.5	654.17	2547.33	6669.17	16008.33	7793.0	13143.83	127.0	161.5	2860.83	116.83	1803.5	9564.17	8385.83	9659.5	8480.33	2980.17	926.0	601.0	3508.33	370.83	2676.5	60.67	81.0	138.67	101.0	141.67	228.0	145.0	97.67	175.33	192.83	210.33	132.67	121.83	142.0	218.5
3-OXOACYL-ACP-SYNTH-RXN	199.0	179.17000000000004	158.32999999999996	222.67	144.67000000000004	7633.0	8952.0	5846.17	10000.5	654.17	2547.33	6669.17	16008.33	7793.0	13143.83	127.0	161.5	2860.83	116.83	1803.5	9564.17	8385.83	9659.5	8480.33	2980.17	926.0	601.0	3508.33	370.83	2676.5	60.67	81.0	138.67	101.0	141.67	228.0	145.0	97.67	175.33	192.83	210.33	132.67	121.83	142.0	218.5
3.1.11.1-RXN	2083.0	262.67	758.33	721.67	194.67	7412.0	11835.0	767.6700000000002	12308.0	823.67	4929.33	3739.67	8448.33	5953.0	8438.33	1273.0	2432.0	3465.33	2034.33	2706.0	3418.67	4160.33	4601.0	5783.33	2861.67	2134.0	961.0	717.33	829.33	670.0	619.67	2265.0	955.67	696.0	1465.67	5030.0	349.0	384.67	1050.33	5653.33	450.33	844.67	5959.33	573.0	1457.0
3.1.11.2-RXN	18427.17	23696.09	10747.41	15794.75	2802.0	13755.92	26741.0	17380.25	30326.5	6337.5	21200.83	11658.42	29617.83	22953.5	30153.41	20299.17	19238.42	16181.25	25732.33	17950.33	24980.09	27212.58	31168.75	29707.66	13734.84	13247.08	12232.67	12972.41	7235.33	12242.5	7539.5	19286.08	11063.09	11712.08	7761.0	23292.5	3763.67	8463.5	5912.0	29639.0	6579.25	7109.25	22341.75	11574.5	16559.67
3.1.11.6-RXN	31067.34	46981.17999999999	19508.82	29864.5	5298.0	25510.84	43792.0	33632.5	50831.0	10425.0	31994.66	19422.84	43737.66	37660.0	46587.82	36977.34	31492.84	30244.5	45569.66	32981.66	40141.18	44405.16	49959.5	46017.32	19399.68	22006.16	22383.34	24306.82	12403.66	23060.0	13243.0	31807.16	19294.18	21372.16	11157.0	31819.0	6567.34	15823.0	8704.0	42463.0	11850.5	11713.5	26833.5	21454.0	28769.34
3.1.13.1-RXN	2083.0	262.67	758.33	721.67	194.67	7412.0	11835.0	767.6700000000002	12308.0	823.67	4929.33	3739.67	8448.33	5953.0	8438.33	1273.0	2432.0	3465.33	2034.33	2706.0	3418.67	4160.33	4601.0	5783.33	2861.67	2134.0	961.0	717.33	829.33	670.0	619.67	2265.0	955.67	696.0	1465.67	5030.0	349.0	384.67	1050.33	5653.33	450.33	844.67	5959.33	573.0	1457.0
3.1.13.5-RXN	2814.67	167.34	316.66	3067.0	114.0	6861.67	8794.0	9447.0	9939.0	1734.0	3211.33	2577.67	3953.33	4493.0	5116.66	2339.67	121.67	3183.0	608.33	1910.33	6240.34	7464.33	9662.0	6662.66	1439.34	699.33	861.67	230.66000000000003	206.33	241.0	149.0	948.33	158.33999999999997	102.33	124.0	180.0	111.67	90.0	80.0	153.0	125.0	266.0	739.0	2023.0	854.67
3.1.2.21-RXN	8241.0	22127.0	5252.0	2025.0	1631.0	2196.0	1357.0	939.0	2125.0	662.0	5120.0	588.0	893.0	2932.0	1201.0	6572.0	13261.0	836.0	11847.0	1295.0	122.0	2107.0	334.0	1380.0	1408.0	5143.0	3849.0	6495.0	1097.0	7319.0	3535.0	8945.0	1132.0	8548.0	255.0	2980.0	1231.0	5717.0	466.0	467.0	2080.0	536.0	2316.0	2719.0	6084.0
3.1.21.1-RXN	2083.0	262.67	758.33	721.67	194.67	7412.0	11835.0	767.6700000000002	12308.0	823.67	4929.33	3739.67	8448.33	5953.0	8438.33	1273.0	2432.0	3465.33	2034.33	2706.0	3418.67	4160.33	4601.0	5783.33	2861.67	2134.0	961.0	717.33	829.33	670.0	619.67	2265.0	955.67	696.0	1465.67	5030.0	349.0	384.67	1050.33	5653.33	450.33	844.67	5959.33	573.0	1457.0
3.1.21.2-RXN	14569.17	23422.09	9423.41	14644.75	2598.0	12421.92	20281.0	16628.25	23778.5	4837.5	14262.83	9062.42	19285.83	17455.5	21007.41	17885.17	14582.42	14769.25	21802.33	16004.33	18434.09	20532.58	22916.75	20775.66	8354.84	10255.08	10844.67	11880.41	5857.33	11292.5	6315.5	14776.08	9175.09	10344.08	4851.0	13448.5	3123.67	7727.5	3832.0	18429.0	5707.25	5439.25	10441.75	10444.5	13659.67
3.1.21.3-RXN	31746.0	27216.5	21674.5	36557.5	5800.0	11373.5	31642.0	14663.5	35960.0	6743.0	27634.0	15928.5	46936.0	32920.0	45750.5	30127.0	26679.5	18427.5	29616.0	25872.0	34150.5	34148.5	38687.5	40285.0	18788.0	23049.5	22369.0	17446.5	15029.0	14947.0	16536.0	42747.5	26132.5	18988.5	17843.0	38790.0	7388.0	13984.0	8070.0	52937.0	14658.5	24457.5	46006.5	35426.0	33299.0
3.1.21.4-RXN	22.5	26.75	31.0	38.0	26.0	444.0	173.5	2727.25	483.25	290.25	543.5	2113.75	6363.0	2294.5	4639.25	30.5	28.75	50.75	23.75	35.25	4709.25	3782.75	4592.25	3581.5	1404.25	144.0	167.0	1668.5	115.25	1240.75	26.5	35.5	63.5	44.5	65.5	60.0	58.0	40.5	82.5	72.25	98.0	61.5	56.25	67.0	105.75
3.1.21.5-RXN	19142.67	44295.67	10724.33	6970.33	3283.33	4508.67	2903.0	10933.33	5155.0	2984.33	11991.0	1312.0	2457.0	7153.0	3653.33	15417.67	26539.67	2095.67	24233.0	2767.33	6338.67	10858.0	9855.0	8105.33	4083.67	10347.33	8292.67	13049.33	2260.0	14684.0	7211.33	18828.33	2410.67	17186.33	623.33	6032.0	2544.67	11507.33	1001.67	1038.67	4270.67	1328.33	5361.67	7453.0	13015.67
3.1.21.7-RXN	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
